
t_rule
ruleId	ruleName	conditionIds	actionIds	dayofweeks	starttime	endtime	userId	sceneid
318	if temperature sensor - bedroom device status is equal to on, air conditioner - bedroom device status is equal to off, lighting - bedroom device status is equal to on, temperature sensor - bedroom temperature is greater than 30, then air conditioner - bedroom device status is cooling mode	331,330,329,328	349	1,2,3,4,5,6,7	00:00:00	23:59:59	16	3
319	if PM2.5 dust detector - living room equipment status equal to open, air purifier - living room equipment status equal to closed, PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to light pollution (75-115), infrared human body induction Air purifier-living room device status equal to open, infrared human body sensor-living room human body detection equal to someone, then air purifier-living room device status is open	336,335,334,333,332	351	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
320	If PM2.5 dust detector - living room PM2.5 concentration is greater than light pollution (75-115), then air purifier - living room wind speed is mid-range	337	353	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
321	If PM2.5 dust detector - living room PM2.5 concentration is greater than light pollution (75-115), then air purifier - living room equipment status is open	337	352	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
322	if air conditioner-living room device status is equal to cooling mode, windows-living room device status is equal to off, then humidifier-living room device status is on	339,338	354	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
323	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is on	340	355	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
324	If the lighting lamp-living room device state is equal to off, the TV-living room device state is equal to on, then the TV wall lamp-living room device state is open	342,341	356	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
325	if temperature sensor - living room temperature is greater than 30, then air conditioner - living room equipment status is cooling mode	343	357	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
326	If the humidifier-living room storage water volume (%) is less than 10, the projector-living room equipment status is equal to open, then the humidifier-living room equipment status is closed	345,344	358	1,2,3,4,5,6,7	00:00:00	23:59:59	1	1
328	if the window-office device status is equal to on, the light-office device status is equal to off, the infrared human sensor-office human detection is equal to someone, the window-office device status is equal to on, then the air purifier-office device status is on	349,348,347,346	362	1,2,3,4,5,6,7	06:30:00	21:30:00	13	2
329	if windows-office device status equals open, lights-office device status equals off, infrared human sensor-office human detection equals someone, windows-office device status equals open, then windows-office device status is off	349,348,347,346	361	1,2,3,4,5,6,7	06:30:00	21:30:00	13	2
330	if the window-office device status is equal to on, the light-office device status is equal to off, the infrared human sensor-office human detection is equal to someone, the window-office device status is equal to on, then the light-office device status is on	349,348,347,346	360	1,2,3,4,5,6,7	06:30:00	21:30:00	13	2
331	If the light-entrance device status is turned on, the infrared human body sensor-human body detection in the living room is equal to someone, then the smart socket-the living room device status is turned on	351,350	372	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
332	If the light-entrance device status is turned on, the infrared human body sensor-human body detection in the living room is equal to someone, then the light-living room device status is turned on	351,350	371	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
333	If the light-entrance equipment status is turned on, the infrared human body sensor-living room body detection is equal to someone, then the sweeping robot-living room equipment status is enabled	351,350	370	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
334	If the light-entrance device status is turned on, the infrared human body sensor-living room body detection is equal to someone, then the router-living room device status is turned on	351,350	369	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
335	If the light-entrance device status is turned on, the infrared human body sensor-living room body detection is equal to someone, then the air purifier-living room device status is turned on	351,350	368	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
336	If the light-entrance device status is turned on, the infrared human body sensor-living room body detection is equal to someone, then the humidifier-living room device status is turned on	351,350	367	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
337	If the lighting - the state of the entrance equipment is equal to open, the infrared human body sensor - the human body detection in the living room is equal to someone, then the air conditioner - the temperature of the living room is 27	351,350	366	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
338	If the lighting lamp-entrance equipment status is equal to open, the infrared human body sensor-living room human body detection is equal to someone, then the TV wall lamp-living room equipment status is open	351,350	365	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
339	If the lighting lamp-entrance equipment status is equal to open, the infrared human body sensor-living room human body detection is equal to someone, then electric curtains-living room equipment status is closed	351,350	364	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
340	If the light-entrance equipment status is equal to open, the infrared human body sensor-living room human detection is equal to someone, then the window-living room equipment status is closed	351,350	363	1,2,3,4,5,6,7	07:00:00	20:00:00	13	1
341	If the infrared human body sensor - the human body detection in the living room is equal to no one, then the smart socket - the status of the living room device is off	352	389	1,2,3,4,5	10:00:00	21:00:00	13	1
342	If the infrared human body sensor-human body detection in the living room is equal to no one, then the lighting-entrance equipment status is off	352	388	1,2,3,4,5	10:00:00	21:00:00	13	1
343	If the infrared human body sensor - human body detection in the living room is equal to no one, then the light - the status of the living room equipment is off	352	387	1,2,3,4,5	10:00:00	21:00:00	13	1
344	If the infrared human body sensor-human body detection in the living room is equal to no one, then the smart audio-living room device status is off	352	386	1,2,3,4,5	10:00:00	21:00:00	13	1
345	If the infrared human body sensor-human body detection in the living room is equal to no one, then the smoke detector-living room device status is open	352	385	1,2,3,4,5	10:00:00	21:00:00	13	1
346	If the infrared human body sensor-human body detection in the living room is equal to no one, then the projector-living room device status is off	352	384	1,2,3,4,5	10:00:00	21:00:00	13	1
347	If the infrared human body sensor-human body detection in the living room is equal to no one, then the sound and light alarm-the state of the living room equipment is open	352	383	1,2,3,4,5	10:00:00	21:00:00	13	1
348	If the infrared human body sensor-human body detection in the living room is equal to no one, then the sweeping robot-living room device status is off	352	382	1,2,3,4,5	10:00:00	21:00:00	13	1
349	If the infrared human body sensor-human body detection in the living room is equal to no one, then the heater-living room device status is off	352	381	1,2,3,4,5	10:00:00	21:00:00	13	1
350	If the infrared human body sensor-human body detection in the living room is equal to no one, then the router-living room device status is off	352	380	1,2,3,4,5	10:00:00	21:00:00	13	1
351	If the infrared human body sensor-human body detection in the living room is equal to no one, then the air purifier-living room device status is off	352	379	1,2,3,4,5	10:00:00	21:00:00	13	1
352	If the infrared human body sensor-human body detection in the living room is equal to no one, then the humidifier-living room device status is off	352	378	1,2,3,4,5	10:00:00	21:00:00	13	1
353	If the infrared human body sensor-human body detection in the living room is equal to no one, then the air conditioner-living room device status is off	352	377	1,2,3,4,5	10:00:00	21:00:00	13	1
354	If the infrared human body sensor-human body detection in the living room is equal to no one, then the TV-living room device status is off	352	376	1,2,3,4,5	10:00:00	21:00:00	13	1
355	If infrared human body sensor - human body detection in living room is equal to no one, then TV wall lamp - living room device status is off	352	375	1,2,3,4,5	10:00:00	21:00:00	13	1
356	If the infrared human body sensor-human body detection in the living room is equal to no one, then the electric curtain-the state of the living room equipment is open	352	374	1,2,3,4,5	10:00:00	21:00:00	13	1
357	If the infrared human body sensor-human body detection in the living room is equal to no one, then the window-living room device status is open	352	373	1,2,3,4,5	10:00:00	21:00:00	13	1
358	If the projector-living room device status is equal to on, the smart speaker-living room device status is equal to off, then the smart speaker-living room device status is on	354,353	390	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
359	If the robot vacuum-living room device status is turned off, the infrared human body sensor-living room device status is turned on, the infrared human body sensor-living room device status is equal to no one, then the robot vacuum cleaner-living room device status is enabled	357,356,355	391	6,7	07:00:00	09:00:00	16	1
360	if the fan-living room equipment status is equal to the first gear, the air conditioner-living room equipment status is equal to the heating mode, then the electric fan-living room equipment status is off	359,358	392	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
361	If PM2.5 Dust Detector - Living Room Equipment Status is Open, PM2.5 Dust Detector - Living Room PM2.5 Concentration is Less than or equal to Good (35-75), Air Purifier - Living Room Equipment Status is Open, then Air Purifier- Living room device status is off	362,361,360	393	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
362	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to serious pollution (>250), then air purifier - living room wind speed is high	363	396	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
363	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to serious pollution (>250), then the window - living room equipment status is closed	363	395	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
364	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to serious pollution (>250), then air purifier - living room equipment status is open	363	394	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
365	if smart socket-living room device status is equal to open, sound and light alarm-living room device status is equal to open, smoke detector-living room device status is equal to open, smoke detector-living room smoke detection is greater than or equal to smoke, then smart socket-living room device status to close	367,366,365,364	397	1,2,3,4,5,6,7	00:00:00	23:59:59	16	1
